Cluster 0 Summary
Number of Plants: 12513
Total Capacity: 1,196,634.6 MW
Average Distance to Cluster Center: 1378.39 km
Closest Plant to Menomonie: "Menomonie" (1.2 km)
Primary Sources:
  - solar: 5783
  - natural gas: 1963
  - hydroelectric: 1359
  - wind: 1323
  - petroleum: 759
  - biomass: 603
  - batteries: 294
  - coal: 200
  - other: 74
  - geothermal: 66
  - nuclear: 54
  - pumped storage: 35

Plant-Level Data:
Plant_Name,PrimSource,Total_MW,Distance_km,Cluster,Dist_to_ClusterCenter
Wabasha Solar,solar,1.0,57.547431805196034,0,623.1325809542706
Vallecito,batteries,10.0,2616.277725643022,0,2462.015632721209
Greasewood Solar,solar,255.0,1793.2672668701205,0,1260.0071309133432
Bloomington Solar I,solar,2.0,2011.7439174134242,0,1870.842649596204
Shelter Creek Condominiums Solar,solar,2.4,2657.226906081133,0,2618.433379614722
BMP Wind (TX),wind,293.3,1537.6082779964765,0,953.8921192978772
RIT Henrietta Solar 1, LLC,solar,1.6,1156.293541687359,0,1322.6429957425078
Milford Solar 1,solar,99.0,1883.5823464820799,0,1790.330510142191
Grasshopper Solar,solar,80.0,1438.7615552595028,0,1239.8109665086954
Sadler Solar,solar,100.0,1509.9502188548056,0,1321.2868502214098
Fairbanks Wind Park,wind,72.8,422.2084316467439,0,901.541598054191
Stony Knoll Solar, LLC,solar,22.6,1345.3335380208123,0,1068.0173006835719
Speedway Solar NC, LLC,solar,22.6,1443.5651537970393,0,1121.3248482706465
Broad River Solar, LLC,solar,50.0,1379.6698655262712,0,1022.692322141655
GSPP Devens, LLC,solar,2.2,1650.2890118105918,0,1797.7573202118203
GSPP Terrawatt Westfield LLC CSG,solar,3.6,1572.2479460758402,0,1700.0274658877433
GSPP Raynham TMLP, LLC CSG,solar,2.3,1711.657873617074,0,1834.6179440446185
Ajax Solar, LLC (MA),solar,3.8,1708.773927916765,0,1835.4760510057226
TWE Bowman Solar Project,solar,73.1,1606.7774713588794,0,1211.3795221538433
GSPP Held LLC CSG,solar,3.0,198.96219131023122,0,768.2342145116046
GSPP Imholte CSG,solar,1.0,191.43052051343815,0,769.6381255465475
Hickory Grove #1,solar,2.0,1249.452438727647,0,1364.7282676840632
Hickory Grove #2,solar,1.7,1249.4872940662258,0,1364.7158894593829
Hastings Community Solar Farm,solar,0.3,713.1054102626535,0,557.9589640807701
Podunk Road CSG,solar,2.2,1254.6730680421574,0,1386.4477159867135
Acushnet Ball Plant 2,batteries,1.5,1726.0707979416648,0,1840.5246143385448
Maryneal Windpower,wind,182.4,1592.3836365085683,0,1035.5544222446808
Frontier Windpower II,wind,351.8,992.523934493196,0,462.9238638908331
98th Street Battery Storage Station,batteries,1.8,1543.7632544783257,0,1595.7556328856863
Mountain Breeze Wind, LLC,wind,171.7,1074.5835618957876,0,1021.8257238952735
Nextsun Energy Littleton,solar,3.8,1656.036562746425,0,1804.0171904609322
Garnet Solar (NY),solar,1.9,1423.9563561963441,0,1622.5802655989105
ENGIE Long Draw Solar LLC,solar,225.0,1587.0734145669344,0,1069.5268444703079
Fennimore Solar,solar,3.0,234.48856572041672,0,489.13583165376133
New Lisbon Solar,solar,2.5,179.62559793349655,0,598.748788046589
Cumberland Solar,solar,2.5,71.14731111153871,0,750.6389278230776
Maverick Creek Wind,wind,491.6,1663.0604172526005,0,1075.976092349368
St. James Solar (LA),solar,20.0,1660.29452544757,0,988.9766544981223
West Raymond Wind Farm LLC,wind,239.8,2127.377919897811,0,1474.1175608088142
Marengo Battery Storage LLC,batteries,20.0,393.4673288375259,0,499.5858031094878
RoxWind,wind,15.3,1677.739378909864,0,1912.5239504012432
Cashton Solar,solar,2.0,154.5600059798168,0,568.0388591674857
Coventry Clean Energy Corporation,biomass,7.5,1547.8787719943607,0,1797.3118967736086
Chambers Road Solar,solar,4.0,1245.5864390940721,0,1360.7522855356374
Forest City Solar,solar,3.0,224.23054977526667,0,512.6147706673765
Nabb Battery Energy Storage System,batteries,5.0,876.5850641307609,0,580.2178928150925
Elroy Solar,solar,1.5,197.2030493410072,0,585.9158831458732
St. Charles Solar,solar,2.0,100.41883758236605,0,580.0995154683756
Gardner - Otter River Road,solar,2.5,1612.8058227896447,0,1761.6893154083082
Boiling Springs Wind Farm,wind,148.4,1117.2836683848943,0,662.7381599531993
Carolina Poultry Power Farmville,biomass,1.7,1589.6087423994338,0,1352.1190329729725
Acorn I Energy Storage LLC,batteries,2.0,2586.134473457632,0,2419.69107862585
Wildcat I Energy Storage LLC,batteries,3.0,2430.9213382440626,0,2224.068611374765
Amazon Maryland DCA1,solar,1.3,1419.0315427783244,0,1373.157325253956
Amazon Denver DEN3,solar,4.6,1205.973845669806,0,1091.2831490181302
McCleskey Cotton,solar,1.9,1591.1640827672495,0,1057.5372819925985
Columbia Bryson,solar,1.4,1521.5283984624657,0,1088.480420393524
Bibb Jones,solar,1.0,1517.8395238333553,0,1022.2615638739626
Muscogee Public Works,solar,1.5,1505.4565347812277,0,972.1734632994488
Oil Dri 2 Solar,solar,1.4,1688.5286413830524,0,1148.1378941736475
Telfair Thompson,solar,1.9,1625.917201967407,0,1137.5208057815005
Richmond Hayes Solar,solar,2.3,1536.042718131086,0,1105.8610999010627
Troup RC50,solar,2.3,1464.4598029670233,0,940.2195187919177
Wilkinson DeFore,solar,2.3,1525.4045255224992,0,1044.786806234052
Freeman Avenue,solar,1.4,1563.1770414618002,0,1043.0858644831824
Hecate Energy Johanna Facility,batteries,20.0,2537.435576921212,0,2345.2811920340146
GSPP Boxborough Littleton (MA),solar,4.0,1655.6490882373114,0,1800.704963835054
Rosewater Wind Farm,wind,102.0,614.2105499245602,0,519.5887783128649
Prairie Wolf Solar LLC,solar,200.0,675.8624379302718,0,388.739564350645
Holiday Hill Community Wind,wind,5.0,1559.744110189915,0,1688.65897041955
Town of Burrillville Solar CSG,solar,3.3,1663.6060847262627,0,1785.2626794796367
East Line Solar,solar,100.0,2153.992177915496,0,1847.6248667320804
Somerville Solar,solar,2.3,1094.9795475371498,0,476.0954178893576
Phoenix Contact - CCHP Plant,natural gas,1.0,1343.0349233150912,0,1348.1085290097828
Windsor Floating Solar,solar,1.5,2642.015943854614,0,2631.7987206207554
NorthPark Solar,solar,10.6,1516.9264573641992,0,1544.0288210473468
Milhurst Solar,solar,1.3,1521.7402169667102,0,1549.2147351338754
Day Four Solar LLC,solar,4.5,1518.1742491234113,0,1534.337216642379
Augusta Solar Farm,solar,2.9,1456.5389526261768,0,1523.2647029913408
Hinesburg,batteries,1.9,1489.591258815466,0,1716.6970582937395
Anoka BESS,batteries,6.0,132.08830543290335,0,734.6175402272531
Raymond Wind Farm, LLC,wind,200.2,2123.9672609660997,0,1468.4908166628265
MNCPPC Germantown Solar,solar,1.0,1361.2581245856659,0,1300.4959766129552
Kearsarge Gill,solar,2.0,1576.2406403530315,0,1727.1314842055654
Solar Hagerstown,solar,7.5,1305.6164061608686,0,1268.0164457994388
Nassau Solar Center,solar,74.5,1822.4446208708348,0,1326.2902925193143
Magnolia Springs Solar Center,solar,74.5,1891.0448932067702,0,1388.2333458771463
Trailside Solar Center,solar,74.5,1914.5203331044859,0,1415.5883785687945
Rodeo Solar Center,solar,74.5,2148.8926264109064,0,1606.1237305254622
Notre Dame Hydro,hydroelectric,2.5,580.774974810666,0,612.0992427088595
Orange Blossom Solar Center,solar,74.5,2169.2401072892044,0,1654.530549339055
Burrstone Energy Center,natural gas,3.6,1343.587000875466,0,1510.994302224933
Palm Bay Solar,solar,74.5,2141.970389868418,0,1629.4815520600177
Lakeside Solar Center,solar,74.5,2200.9547345630754,0,1677.669384368099
Union Springs Solar Center,solar,74.5,1858.790893151882,0,1343.3014899899326
Pelican Solar Center,solar,74.5,2177.769545867445,0,1662.4951869618008
Egret Solar Center,solar,74.5,1832.309703438265,0,1324.9441936094797
Jackson Generation, LLC,natural gas,1116.0,491.30931975635195,0,468.35336322029184
City of Pratt Solar,solar,6.0,977.7913223430107,0,567.0276809175722
Oberon IB,solar,30.0,1738.2759816158728,0,1222.8195664673378
Oberon IA,solar,150.0,1737.3965449598659,0,1222.257388713364
Orchard Windfarm 1, LLC,wind,10.0,2140.949206284948,0,2331.2222527407375
Rattlesnake Flat,wind,144.0,2064.4237582922337,0,2307.168735953432
Athens BESS,batteries,6.0,121.65778956667002,0,746.7904737267169
Glen Ullin Energy Center,wind,106.7,799.3935476755953,0,1191.6354609460889
South Peak Wind,wind,80.0,1463.2564104529304,0,1755.5830896918142
Starratt Solar,solar,5.0,1835.4107058892548,0,1345.8199636205834
DG AMP Rittman Rd,solar,2.6,932.241578900324,0,938.6861609096728
DG AMP 1048 Wadsworth,solar,6.3,930.5752658186333,0,937.8461979761479
Deuel Harvest Wind Energy LLC,wind,300.0,363.65960447607574,0,760.730559120968
Timber Road IV,wind,125.1,716.5906981506012,0,699.8494197930089
Fighting Jays Solar Project,solar,227.5,1757.9221793308652,0,1091.0667371716372
Dickinson Solar,solar,3.0,1309.4498879785328,0,1308.131406800075
NASA Wallops Flight Facility Solar,solar,4.3,1569.3832198790863,0,1473.9314006697457
Guernsey Power Station,natural gas,1782.0,1012.93040936157,0,939.8502512300755
Bluestone Solar,solar,49.9,1439.435401093181,0,1237.9355700093854
Hawtree Solar,solar,65.0,1485.2737477400904,0,1278.559460867803
Cheyenne Ridge Wind Farm,wind,477.1,1070.4442412610572,0,852.0093445771121
Griffin Solar,solar,5.0,1557.6199524186723,0,919.304877168975
Badger Hollow I,solar,150.0,248.7254925306161,0,494.81749968607534
Thunderhead Wind Energy LLC,wind,300.0,598.0320757884874,0,617.4077673991101
DG Iron Mountain,solar,5.4,1511.7960600587232,0,1552.4872063218118
DG Infineum,solar,2.0,1515.0383694486804,0,1562.3486468652943
Whitehorn Solar,solar,50.0,1373.657287894442,0,1159.2239070945573
Kimberly-Clark Solar,solar,2.3,1447.213314541416,0,919.9471175128849
Novel Brooten Solar CSG,solar,1.0,260.10531711633826,0,783.5773003443063
Novel Reber Solar CSG,solar,1.0,225.46200274589245,0,784.8340897673088
Novel Historical Society Solar CSG,solar,1.0,271.51118575003414,0,714.0571884868318
El Sol BESS,batteries,50.0,2149.8420982718294,0,1876.2853952279177
Novel Herber Solar CSG,solar,1.0,85.52147622192432,0,595.3052367220264
Novel Herickhoff Solar CSG,solar,1.0,274.42147986257015,0,819.8879837056041
Syncarpha Tewksbury Hybrid CSG,solar,4.8,1680.9579187448376,0,1831.6132199713834
Syncarpha Puddon I Hybrid CSG,solar,9.0,1659.5217699635841,0,1789.3177508885262
Syncarpha Puddon II Hybrid CSG,solar,9.0,1659.873582045237,0,1789.4328923043925
Syncarpha Westminster Hybrid CSG,solar,7.6,1626.761022569988,0,1775.6344137744672
Syncarpha Leicester Hybrid CSG,solar,4.6,1635.693549332859,0,1769.6482162341501
Syncarpha Halifax Hybrid CSG,solar,3.3,1725.842450254781,0,1851.8223177540813
Syncarpha Millbury Hybrid (CSG),solar,8.8,1645.757058886129,0,1776.5609284761342
Syncarpha Blandford Hybrid CSG,solar,8.8,1554.4140461062896,0,1683.1357145912561
Syncarpha Northampton Hybrid CSG,solar,5.6,1569.8933542926882,0,1702.8941476748082
Syncarpha Northbridge I Hybrid(CSG),solar,9.0,1659.237951532355,0,1787.8055834588702
Syncarpha Northbridge II Hybrid CSG,solar,8.0,1659.4600563291594,0,1788.1840109625073
Novel DeCook Solar CSG,solar,1.0,111.15935336510877,0,583.9226014451081
Turquoise Liberty Solar,solar,10.0,2334.721057061674,0,2333.3781259098614
East Pulaski BESS,batteries,2.0,1267.1006136269145,0,1458.6510391887728
Novel Schmoll Farms Solar CSG,solar,1.0,125.36800478412289,0,580.2127516732534
Novel Pederson Solar CSG,solar,1.0,186.51105431272757,0,775.3650064228602
Novel Jewison Solar CSG,solar,1.0,156.535906128554,0,614.9197347453817
Novel Byron Solar CSG,solar,1.0,111.15415379208237,0,583.5856421682021
Novel Kanewischer Solar CSG,solar,1.0,155.4305951078674,0,595.1786130251196
Grossmont HS Solar Project,solar,1.3,2536.5818660273053,0,2309.979856738984
Wildflower Solar 1,solar,13.0,2529.0738487118397,0,2514.1118950302834
Whitetail Solar 1,solar,13.5,1283.4046970594934,0,1274.752970333628
Whitetail Solar 2,solar,20.0,1281.1814459046327,0,1256.6242435144027
Whitetail Solar 3,solar,20.0,1285.9615011322894,0,1260.4166355214122
Goose Pond Solar,solar,4.0,1573.8167058014742,0,1693.6347632591937
Johnson Corner Solar 1,solar,20.0,1158.99176775509,0,835.3346587169132
Bluewater CDEC 1,solar,2.4,1729.4077353035314,0,1436.2936771234135
Grants CDEC 2,solar,4.5,1728.4409597281854,0,1429.0970451234534
ESA Four Oaks 2 NC LLC,solar,2.0,1553.415155358774,0,1291.333683453104
Spring Hope Solar 3, LLC,solar,5.0,1528.0261453535088,0,1291.442707081209
25 Ashdown Road Solar, LLC,solar,4.0,1459.6974710837756,0,1617.8372268991338
Finchville Solar, LLC Hybrid CSG,solar,8.0,1456.1958533824834,0,1541.8639075437623
RT 52 Walden Solar 1, LLC Hybrid,solar,9.0,1476.9268976444177,0,1570.5699763564373
Whitegrass No. 1,geothermal,6.4,2327.5053488940407,0,2310.158992450085
Midland Wind,wind,105.5,458.4384684084256,0,320.3951613888418
Novel Bartel Solar CSG,solar,1.0,110.342560284566,0,587.5183014930896
Novel Haley Solar CSG,solar,1.0,155.42534185691483,0,600.0987020617555
Novel MNDot Solar CSG,solar,1.0,70.60371536687975,0,688.2875823485252
Novel Winegar Partnership Solar CSG,solar,1.0,156.49598299964146,0,600.1307521995341
Novel Peter Solar CSG,solar,1.0,153.73322013884334,0,612.6691977601677
Novel Benedix Solar CSG,solar,1.0,107.3695715084439,0,595.3042298702253
Cronin Road Solar 1, LLC CSG Hybrid,solar,3.0,1617.332178659136,0,1746.9694486439043
Ransomville Solar 1, LLC,solar,5.0,1052.1673313741096,0,1227.648455729018
Johnstown Solar 1, LLC,solar,4.0,1419.4490507358075,0,1586.3337882135247
Plott Hound Solar,solar,5.0,1658.7865427043419,0,1414.0537309722058
Carolina Lily Solar,solar,5.0,1385.6772222627988,0,1098.1774197634725
Ray Wilson Solar,solar,5.0,1391.6149040447074,0,1104.80502193277
Green Lake Solar,solar,1.0,491.10567330287097,0,867.2778168926793
TCLP Solar Phase 1,solar,1.0,491.10567330287097,0,867.2778168926793
SCCCD - Clovis Community College,solar,1.2,2486.2637009621494,0,2403.551461439636
Fort Carson Battery Energy Storage System,batteries,4.2,1262.736850186627,0,1075.3039427442222
Jefferson Torresdale Hospital,natural gas,1.1,1484.7501800909904,0,1497.9864543161618
Hertford Solar Power, LLC,solar,10.0,1576.291303456946,0,1379.3154804988112
Clear Creek Wind,wind,242.0,556.8260623708298,0,280.45602540941667
Mars Solar,solar,10.0,2035.751686349922,0,1396.847782270564
Hardin Solar Energy LLC,solar,150.0,810.2676578148432,0,761.0237461877913
Canadian Breaks, LLC,wind,210.1,1390.7080539193344,0,967.7580393842369
Gloucester Solar,solar,19.8,1531.8478604954666,0,1398.5494773645423
FastSun 19 CSG,solar,1.0,97.19288492226268,0,657.8408836155818
FastSun 18 CSG,solar,1.0,121.76957143755658,0,573.7275391761303
FastSun 13 CSG,solar,1.0,274.1607270588246,0,819.2869375598093
FastSun 14 CSG,solar,1.0,172.59729604438522,0,614.7608010867547
FastSun 11 CSG,solar,1.0,90.9216643849073,0,616.3121497444631
FastSun 10 CSG,solar,1.0,90.7273654467325,0,615.2059265672569
FastSun 8 CSG,solar,1.0,199.9026544032044,0,631.6455076866944
FastSun 9 CSG,solar,1.0,89.1055318998761,0,615.5456112391546
Lane Ave Solar LLC,solar,1.5,1620.8105361263745,0,1754.6396627861623
FastSun 3 CSG,solar,1.0,217.24437915382833,0,781.6385821605642
FastSun 7 CSG,solar,1.0,203.88947162988805,0,685.1063366179023
Ryan Road Solar LLC Hybrid(CSG),solar,8.6,1621.5386959413515,0,1755.3470378010252
FastSun 5 CSG,solar,1.0,122.62711446823289,0,573.1729783891667
FastSun 1 CSG,solar,1.0,189.05164937324545,0,719.3874776347665
W. Orange Rd Solar LLC,solar,5.0,1588.9892311862304,0,1737.1164543246573
Wilbur Woods Solar LLC,solar,5.0,1588.4576639605461,0,1736.9666434719993
Prineville Solar Energy LLC,solar,46.2,2257.504344102481,0,2408.7802874059744
Millican Solar Energy LLC,solar,71.4,2258.4996426330536,0,2409.494284453696
Hollygrove CSG,solar,2.0,1225.5766174389594,0,1402.0009662755215
Guildlerland CSG,solar,2.0,1454.653104504793,0,1605.0624103387477
Palo Alto Wind Farm,wind,340.0,280.29766661548615,0,526.6561697718604
CalCity Solar 1,solar,3.0,2453.6531680510875,0,2302.2287406279424
Howland CSG,solar,2.0,1266.2356531032017,0,1462.4995390754125
Gifford CSG,solar,2.0,1446.288749976862,0,1601.290630106359
Czub CSG,solar,2.0,1481.0860561745014,0,1641.148105068831
Mereand CSG,solar,2.0,1267.353009776043,0,1480.923901762436
Aegis CSG,solar,2.0,1190.9740232985912,0,1338.9007667062522
Pearl CSG,solar,4.0,1110.1888601169853,0,1271.083919231145
Clover Creek Solar Community Solar,solar,80.0,1728.2881034753016,0,1680.4988168379768
Fort Valley State University Solar,solar,10.8,1540.7069759909339,0,1034.9516887763034
Duke Energy CHP at Clemson University,natural gas,12.5,1372.8143618392317,0,963.7295896605917
Asheville-Rock Hill Battery,batteries,8.8,1307.6653825139174,0,943.0990160406291
SCCCD - Fresno Community College,solar,2.2,2497.9782974130103,0,2412.4128556064597
Harmony Road Solar,solar,1.9,410.52915997530823,0,501.8462658546005
Square Barn Solar,solar,1.5,414.90388088876495,0,506.29317993067514
Reed Road Solar,solar,1.3,427.20439139588746,0,510.1791842516394
BTC2 Solar (CSG),solar,2.0,1413.142973435776,0,1378.3412459543829
Mooseheart School Solar,solar,2.0,446.0609240642252,0,482.0077058869206
Reedley Community College Solar,solar,2.6,2480.654451932422,0,2387.1816939497166
Upper Marlboro 1 CSG,solar,2.0,1420.5286392278933,0,1347.7721605913007
Gutenberg Solar,solar,79.9,1526.3407672238886,0,1329.052182556551
Twittys Creek Solar, LLC,solar,13.8,1417.5219462378075,0,1224.0347023305344
Eagle Creek,solar,3.0,2557.357802811442,0,2423.687672608513
Bethlehem Solar,solar,1.7,1467.40050120857,0,1611.9115850342769
Harry Allen Solar Energy LLC,solar,100.0,2147.3234775494384,0,2000.895591178337
San Miguel I Solar Energy Center,solar,10.0,1520.147352988172,0,1185.6712018169417
San Miguel II Solar Energy Center,solar,10.0,1519.8129095490365,0,1185.2265528801274
Caden Energix Pamplin LLC,solar,15.7,1382.270814632255,0,1200.5449502930057
Caden Energix Hickory LLC,solar,32.0,1606.8664388742907,0,1440.8192888830347
White CSG,solar,2.0,1419.1588301695283,0,1372.2688682091007
Frog Hollow CSG,solar,2.0,1449.1279853924907,0,1549.1919221069504
Caden Energix Rives Road LLC,solar,19.7,1489.2991285374978,0,1327.6947285499562
Gibbons CSG,solar,2.0,1577.0432842282821,0,1493.4492600591234
Athens - Coopers Corner BESS,batteries,3.0,123.96943023390924,0,747.9105759664084
Riverview Solar,solar,1.5,1026.7713110004283,0,944.0558996613466
Tajiguas Resource Recovery Project,biomass,2.2,2657.8132178305186,0,2512.274257481364
Prairie Hill Wind Project,wind,300.0,1543.60970256979,0,901.7707237103456
Las Lomas Wind Project,wind,201.6,2119.122201548458,0,1479.3663612413745
Dakota Range III Wind Project,wind,153.6,409.3932911741967,0,821.7717996044096
Triple H Wind Project,wind,250.2,610.0586271824696,0,868.2148017303043
King Plains Wind Project,wind,248.2,1052.0155124165879,0,521.3326435836204
Two Creeks Solar,solar,150.0,353.4066422858271,0,729.858817818633
Dover CSG,solar,2.0,1523.2211761644824,0,1624.514277521904
Howell CSG,solar,2.0,1482.0739576015876,0,1559.4975463174965
Strauss CSG,solar,2.0,1214.5367332027336,0,1370.0439236796374
Discovery Solar Center,solar,74.5,2070.911714665531,0,1567.6906624188252
Sabal Palm Solar Center,solar,74.5,2260.5977235815785,0,1739.3667094099978
Ellsworth I CSG,solar,2.0,1472.5426067929793,0,1631.7336667127952
Mohave County Wind Farm,wind,350.0,2154.275361374284,0,1981.3328515057178
Dakota Community Solar One LLC CSG,solar,1.0,96.9467889679734,0,658.1098438600999
Douglas Todd Community Solar One LLC CSG,solar,1.0,274.3729191462903,0,819.5115670195408
Meeker Community Solar One LLC CSG,solar,1.0,189.07846626091447,0,719.2615372727662
McLeod Community Solar One LLC CSG,solar,1.0,203.9034524781976,0,685.1079228474575
Nicollet Community Solar One LLC,solar,1.0,199.92213496905924,0,631.6312415108437
Stearns Community Solar One LLC CSG,solar,1.0,217.21923883880729,0,781.6632211111396
Sherburne Community Solar One LLC CSG,solar,1.0,188.35738339107652,0,766.3801479196289
Syncarpha Taos,solar,3.1,1492.7848112624756,0,1200.242265467596
Syncarpha El Rito,solar,1.6,1530.426353085237,0,1246.9589928883586
Syncarpha Questa,solar,1.6,1454.8306850938334,0,1180.84635638218
Drew Solar LLC,solar,100.0,2450.0035255933108,0,2201.889665937309
Iris Solar LLC,solar,50.0,1574.33999905923,0,909.5126391709623
Allis Medina Solar LLC CSG,solar,5.0,1098.0671943283799,0,1273.8970356039765
