country code,country_long,name of powerplant,capacity in MW,latitude,longitude,primary_fuel,secondary fuel,other_fuel2,other_fuel3,start date,owner of plant,generation_gwh_2021,geolocation_source,estimated_generation_gwh_2021
USA,United States of America,Combine Hills I,43.0,45.943,-118.591,Wind,,,,2004.0,Eurus Combine Hills I LLC,87.601,U.S. Energy Information Administration,126.38
USA,United States of America,Combined Locks,6.2,44.2735,-88.3005,Hydro,,,,1988.0,City of Kaukauna,38.199,U.S. Energy Information Administration,25.36
USA,United States of America,Comerford,167.8,44.3251,-72.001,Hydro,,,,1930.0,Great River Hydro  LLC,417.404,U.S. Energy Information Administration,506.31
USA,United States of America,Community Foodbank of NJ,1.1,40.6973,-74.2122,Solar,,,,2012.0,Community Foodbank of NJ,1.092,U.S. Energy Information Administration,1.64
USA,United States of America,Community Wind North LLC,30.0,44.2456,-96.4064,Wind,,,,2011.0,Longroad Energy Services LLC,84.674,U.S. Energy Information Administration,120.58
USA,United States of America,Conception,50.4,40.2572,-94.6722,Wind,,,,2008.0,CR Clearing  LLC,101.415,U.S. Energy Information Administration,156.0
USA,United States of America,Concord Farm,5.2,35.4442,-80.6636,Solar,,,,2011.0,Shoe Show  Inc.,4.34,U.S. Energy Information Administration,8.77
USA,United States of America,Condon Windpower LLC,49.8,45.2766,-120.2794,Wind,,,,2002.0,Allete Clean Energy,74.241,U.S. Energy Information Administration,133.37
USA,United States of America,Conemaugh Hydro Plant,15.0,40.4644,-79.3657,Hydro,,,,1989.0,Pennsylvania Renewable Resources,48.674,U.S. Energy Information Administration,52.77
USA,United States of America,Conowingo,530.8,39.6572,-76.1752,Hydro,,,,1943.083647,Exelon Power,2161.865,U.S. Energy Information Administration,1550.64
USA,United States of America,Constantine,1.2,41.8436,-85.6694,Hydro,,,,1924.5,Indiana Michigan Power Co,3.922,U.S. Energy Information Administration,4.74
USA,United States of America,Constellation New Energy Inc,3.9,39.9289,-74.8181,Solar,,,,2012.0,Constellation Solar Federal LLC,6.299,U.S. Energy Information Administration,6.03
USA,United States of America,Control Gorge,37.5,37.4379,-118.557,Hydro,,,,1952.0,Los Angeles Department of Water & Power,80.27,U.S. Energy Information Administration,76.06
USA,United States of America,Cooke,9.0,44.4726,-83.5719,Hydro,,,,1911.0,Consumers Energy Co,32.385,U.S. Energy Information Administration,35.74
USA,United States of America,Cooper Farms VW Project,4.5,40.9058,-84.5703,Wind,,,,2012.0,Cooper Hatchery Inc.,12.896,U.S. Energy Information Administration,13.43
USA,United States of America,Cooper Lake,19.4,60.3923,-149.6656,Hydro,,,,1961.0,Chugach Electric Assn Inc,46.102,U.S. Energy Information Administration,81.98
USA,United States of America,Copco 1,20.0,41.9789,-122.3353,Hydro,,,,1918.0,PacifiCorp,85.841,U.S. Energy Information Administration,77.12
USA,United States of America,Copco 2,27.0,41.9757,-122.3581,Hydro,,,,1925.0,PacifiCorp,108.585,U.S. Energy Information Administration,96.14
USA,United States of America,Copenhagen Plant,3.3,43.8997,-75.6603,Hydro,,,,1984.0,CHI Energy Inc,7.77,U.S. Energy Information Administration,6.86
USA,United States of America,Copper Dam Plant,2.6,45.6652,-121.5238,Hydro,,,,2015.0,Farmer's Irrigation District,13.331,U.S. Energy Information Administration,9.96
USA,United States of America,Coram Energy LLC,3.0,35.075,-118.3417,Wind,,,,2005.0,Brookfield Renewable Trading and Marketing LP,9.717,U.S. Energy Information Administration,6.12
USA,United States of America,Coram Energy LLC (ECT),7.5,35.0583,-118.3417,Wind,,,,2005.0,Brookfield Renewable Trading and Marketing LP,25.544,U.S. Energy Information Administration,18.54
USA,United States of America,Coram Tehachapi,6.5,35.0663,-118.3394,Wind,,,,1992.0,Brookfield Renewable Trading and Marketing LP,11.167,U.S. Energy Information Administration,11.14
USA,United States of America,Cordell Hull,99.9,36.2895,-85.9442,Hydro,,,,1973.333333,USCE-Nashville District,495.386,U.S. Energy Information Administration,403.56
USA,United States of America,Cornell,35.3,45.164,-91.1574,Hydro,,,,1976.022663,Northern States Power Co - Minnesota,128.587,U.S. Energy Information Administration,136.51
USA,United States of America,Cornell Hydro,1.9,42.4519,-76.4851,Hydro,,,,1982.0,Cornell Hydro,6.476,U.S. Energy Information Administration,5.17
USA,United States of America,Cornerstone Power Vineland I LLC,3.1,39.4397,-75.0439,Solar,,,,2012.0,Altus Power America Management  LLC,5.282,U.S. Energy Information Administration,4.73
USA,United States of America,Corning Pharmaceutical Glass,2.3,39.4967,-75.0186,Solar,,,,2012.0,CVI CleanCapital Solar 4 LLC,3.492,U.S. Energy Information Administration,3.51
USA,United States of America,Corona,2.9,33.859,-117.6106,Hydro,,,,1983.0,Metropolitan Water District of S CA,3.623,U.S. Energy Information Administration,8.86
USA,United States of America,Cosgrove Intake and Power Station,3.2,42.4044,-71.6872,Hydro,,,,1969.0,Massachusetts Water Res Auth,4.763,U.S. Energy Information Administration,7.25
USA,United States of America,Cotton Center Solar Hybrid,17.0,33.0347,-112.6617,Solar,,,,2011.0,Arizona Public Service Co,39.075,U.S. Energy Information Administration,37.85
USA,United States of America,Cottonwood,1.6,36.4434,-118.0439,Hydro,,,,1908.5,Los Angeles Department of Water & Power,1.028,U.S. Energy Information Administration,4.22
USA,United States of America,Cougar,26.0,44.1307,-122.2439,Hydro,,,,1964.0,USACE Northwestern Division,89.009,U.S. Energy Information Administration,74.76
USA,United States of America,Cove Hydroelectric,5.0,40.8713,-121.9487,Hydro,,,,1990.0,Snow Mountain Hydro LLC,18.022,U.S. Energy Information Administration,17.55
USA,United States of America,Cow Branch,50.4,40.4535,-95.4683,Wind,,,,2008.0,Cow Branch Wind Power  LLC,102.162,U.S. Energy Information Administration,176.18
USA,United States of America,Cow Creek,1.4,40.5708,-122.0209,Hydro,,,,1907.0,Pacific Gas & Electric Co.,4.479,U.S. Energy Information Administration,2.92
USA,United States of America,Cowans Ford,350.0,35.4346,-80.9588,Hydro,,,,1964.0,Duke Energy Carolinas  LLC,263.714,U.S. Energy Information Administration,875.41
USA,United States of America,Cowiche,1.7,46.6926,-120.7372,Hydro,,,,1987.0,Yakima-Tieton Irrigation Dist,2.916,U.S. Energy Information Administration,4.54
USA,United States of America,Cowlitz Falls,70.0,46.4661,-122.1097,Hydro,,,,1994.0,PUD No 1 of Lewis County,165.25,U.S. Energy Information Administration,247.03
USA,United States of America,Coyote Creek,3.1,33.9249,-117.9552,Hydro,,,,1984.0,Metropolitan Water District of S CA,0.0,U.S. Energy Information Administration,6.44
USA,United States of America,Crafton Hills College Solar Farm,1.3,34.0431,-117.0989,Solar,,,,2012.0,San Bernardino Comm College Dist,1.51371,U.S. Energy Information Administration,2.76
USA,United States of America,Cranbury,5.0,40.3147,-74.4992,Solar,,,,2012.0,RE Cranbury Solar 1  LLC,6.71,U.S. Energy Information Administration,8.06
USA,United States of America,Crane Creek Wind Energy Center,99.0,43.3978,-92.4736,Wind,,,,2010.0,Wisconsin Public Service Corp,249.281,U.S. Energy Information Administration,363.37
USA,United States of America,Crayola Solar Project,2.8,40.7605,-75.2385,Solar,,,,2010.928571,UGI Development Co,2.653,U.S. Energy Information Administration,4.1
USA,United States of America,Crescent,11.6,42.8056,-73.7226,Hydro,,,,1958.655172,New York Power Authority,72.712,U.S. Energy Information Administration,51.08
USA,United States of America,Crescent Ridge,53.0,41.25,-89.5708,Wind,,,,2006.0,Leeward Asset Management  LLC,152.207,U.S. Energy Information Administration,147.4
USA,United States of America,Cresta,73.8,39.8259,-121.4097,Hydro,,,,1949.5,Pacific Gas & Electric Co.,371.172,U.S. Energy Information Administration,259.73
USA,United States of America,Criterion,70.0,39.4047,-79.29,Wind,,,,2011.0,Criterion Power Partners LLC,171.616,U.S. Energy Information Administration,234.71
USA,United States of America,Crofton Bluffs Wind LLC,40.0,42.6983,-97.58,Wind,,,,2012.0,NRG Energy Gas & Wind Holdings Inc,157.326,U.S. Energy Information Administration,165.87
USA,United States of America,Crossroads Wind Farm,227.0,36.035,-98.7222,Wind,,,,2012.0,Oklahoma Gas & Electric Co,820.318,U.S. Energy Information Administration,899.66
USA,United States of America,Crosswind Energy Project,21.0,43.0475,-94.9228,Wind,,,,2007.0,NRG Energy Gas & Wind Holdings Inc,65.489,U.S. Energy Information Administration,67.85
USA,United States of America,Croton,8.9,43.4373,-85.6645,Hydro,,,,1909.101124,Consumers Energy Co,39.846,U.S. Energy Information Administration,38.35
USA,United States of America,Crown Cooling Facility,1.0,32.9672,-115.5325,Solar,,,,2012.0,Five Crowns Inc,1.73052,U.S. Energy Information Administration,2.09
USA,United States of America,Crystal,28.0,38.5106,-107.6253,Hydro,,,,1978.0,U S Bureau of Reclamation,133.569,U.S. Energy Information Administration,104.47
USA,United States of America,Crystal Falls,1.0,46.1063,-88.3345,Hydro,,,,1933.0,City of Crystal Falls,6.476,U.S. Energy Information Administration,4.36
USA,United States of America,Crystal Lake 3 LLC,66.0,43.3192,-93.8836,Wind,,,,2010.0,Crystal Lake 3 LLC,205.477,U.S. Energy Information Administration,212.97
USA,United States of America,Crystal Springs,2.3,42.6225,-114.5009,Hydro,,,,1988.0,Crystal Springs Hydro Elec LP,11.923,U.S. Energy Information Administration,9.0
USA,United States of America,Cumberland Rose,1.6,41.2269,-94.4347,Wind,,,,2012.0,Cumberland Rose Wind Energy  LLC,5.861,U.S. Energy Information Administration,6.22
USA,United States of America,Curtis Palmer Hydroelectric,59.0,43.2469,-73.8281,Hydro,,,,1985.966102,Palmer Hydroelectric,410.44,U.S. Energy Information Administration,216.28
USA,United States of America,Cushaw,7.5,37.5929,-79.3808,Hydro,,,,1930.0,Cushaw Hydro LLC,19.344,U.S. Energy Information Administration,26.87
USA,United States of America,Cushman 1,43.2,47.4181,-123.2252,Hydro,,,,1926.0,City of Tacoma - (WA),76.049,U.S. Energy Information Administration,126.24
USA,United States of America,Cushman 2,84.6,47.3698,-123.1603,Hydro,,,,1941.510638,City of Tacoma - (WA),102.803,U.S. Energy Information Administration,274.28
USA,United States of America,Cutler Hydro,30.0,41.8347,-112.0521,Hydro,,,,1927.0,PacifiCorp,90.186,U.S. Energy Information Administration,95.38
USA,United States of America,DE Solar 10240 Old Dowd Rd,1.9,35.2458,-80.9967,Solar,,,,2010.0,Duke Energy Carolinas  LLC,1.661,U.S. Energy Information Administration,3.07
USA,United States of America,DE Solar 1725 Drywall Dr,1.0,35.3261,-80.9967,Solar,,,,2010.0,Duke Energy Carolinas  LLC,1.286,U.S. Energy Information Administration,1.61
USA,United States of America,DE Solar 657 Brigham Rd,1.3,36.1053,-79.9692,Solar,,,,2010.0,Duke Energy Carolinas  LLC,1.844,U.S. Energy Information Administration,1.99
USA,United States of America,DL Windy Acres LLC,2.0,43.6514,-95.3686,Wind,,,,2004.0,Brewster,0.892,U.S. Energy Information Administration,6.55
USA,United States of America,DOE Golden NREL Main Campus,3.3,39.7409,-105.171,Solar,,,,2011.363636,DOE National Renewable Energy Laboratory,3.803,U.S. Energy Information Administration,6.11
USA,United States of America,DOE Golden NWTC Building Side,1.1,39.909,-105.2318,Solar,,,,2009.0,DOE National Renewable Energy Laboratory,1.404,U.S. Energy Information Administration,1.82
USA,United States of America,DOE Golden NWTC Research Side Hybrid,7.8,39.9139,-105.2153,Wind,Solar,Storage,,2012.564103,DOE National Renewable Energy Laboratory,2.053,U.S. Energy Information Administration,28.66
USA,United States of America,Dahowa Hydro,10.5,43.1033,-73.5369,Hydro,,,,1988.0,GR Catalyst Two LLC,28.936,U.S. Energy Information Administration,33.58
USA,United States of America,Dale Hollow,54.0,36.5378,-85.4517,Hydro,,,,1950.333333,USCE-Nashville District,199.057,U.S. Energy Information Administration,202.37
USA,United States of America,Dalles Dam North Fishway Project,6.5,45.6144,-121.1369,Hydro,,,,1991.0,Northern Wasco County PUD,43.473,U.S. Energy Information Administration,30.04
USA,United States of America,Dam 2,102.6,33.9865,-91.3158,Hydro,,,,1999.0,Arkansas Electric Coop Corp,311.7,U.S. Energy Information Administration,406.99
USA,United States of America,Dam No. 4 Hydro Station,1.9,39.4931,-77.8269,Hydro,,,,1947.842105,PE Hydro Generation  LLC,7.538,U.S. Energy Information Administration,6.39
USA,United States of America,Dam No. 5 Hydro Station,1.0,39.605,-77.9231,Hydro,,,,1919.0,PE Hydro Generation  LLC,7.72,U.S. Energy Information Administration,3.3
USA,United States of America,Danbury Dam,1.0,46.0,-92.3725,Hydro,,,,1940.2,Renewable World Energies LLC,2.825,U.S. Energy Information Administration,2.92
USA,United States of America,Danielson Wind Farms LLC,20.0,45.0717,-94.7522,Wind,,,,2011.0,BEAM US  LLC,48.055,U.S. Energy Information Administration,76.24
USA,United States of America,Dardanelle,160.8,35.2503,-93.1686,Hydro,,,,1965.25,USCE-Little Rock District,594.423,U.S. Energy Information Administration,661.32
USA,United States of America,Dartmouth II Solar,2.0,41.6806,-71.0308,Solar,,,,2012.0,Consolidated Edison Development Inc.,3.457,U.S. Energy Information Administration,3.11
USA,United States of America,Dartmouth Solar,1.6,41.7158,-70.9744,Solar,,,,2011.0,Consolidated Edison Development Inc.,1.415,U.S. Energy Information Administration,2.57
USA,United States of America,Dashville,4.8,41.8217,-74.0497,Hydro,,,,1920.0,Central Hudson Gas & Elec Corp,13.187,U.S. Energy Information Administration,12.89
USA,United States of America,Davis Dam,254.8,35.197,-114.5707,Hydro,,,,1951.0,U S Bureau of Reclamation,1033.569,U.S. Energy Information Administration,873.33
USA,United States of America,Day County Wind LLC,99.0,45.215,-97.9056,Wind,,,,2010.0,Day County Wind LLC,383.217,U.S. Energy Information Administration,374.12
USA,United States of America,Dayton Hydro,3.6,41.3878,-88.7897,Hydro,,,,1925.0,Midwest Hydro LLC,23.487,U.S. Energy Information Administration,14.03
USA,United States of America,De Sabla,18.4,39.8693,-121.6318,Hydro,,,,1963.0,Pacific Gas & Electric Co.,54.574,U.S. Energy Information Administration,47.95
USA,United States of America,DeSoto Next Generation Solar Energy,25.0,27.3232,-81.8019,Solar,,,,2009.0,Florida Power & Light Co,45.754,U.S. Energy Information Administration,47.26
USA,United States of America,DeWind Frisco,20.0,36.4985,-101.6053,Wind,,,,2012.0,DeWind Co.,0.0,U.S. Energy Information Administration,85.91
USA,United States of America,Deadwood Creek,2.0,39.53,-121.0958,Hydro,,,,1994.0,Hydro Sierra Energy  LLC,4.892,U.S. Energy Information Administration,7.56
USA,United States of America,Dearborn,45.0,34.5583,-80.8914,Hydro,,,,1923.0,Duke Energy Carolinas  LLC,166.254,U.S. Energy Information Administration,103.11
USA,United States of America,Deep Creek,20.0,39.523,-79.413,Hydro,,,,1925.0,BP Piney & Deep Creek LLC,26.186,U.S. Energy Information Administration,48.48
USA,United States of America,Deer Creek (UT),4.8,40.4044,-111.5284,Hydro,,,,1958.0,U S Bureau of Reclamation,22.37,U.S. Energy Information Administration,12.93
USA,United States of America,Deer Creek PH,5.5,39.2981,-120.8443,Hydro,,,,1908.0,Pacific Gas & Electric Co.,16.199,U.S. Energy Information Administration,11.93
USA,United States of America,Deer Rips,6.5,44.1346,-70.2037,Hydro,,,,1913.292308,Brookfield White Pine Hydro LLC,39.097,U.S. Energy Information Administration,29.45
USA,United States of America,Deerfield 2,4.8,42.5731,-72.7073,Hydro,,,,1913.0,Great River Hydro  LLC,32.088,U.S. Energy Information Administration,15.24
USA,United States of America,Deerfield 3,4.8,42.5995,-72.7335,Hydro,,,,1912.0,Great River Hydro  LLC,27.192,U.S. Energy Information Administration,15.24
USA,United States of America,Deerfield 4,4.8,42.6198,-72.7376,Hydro,,,,1912.0,Great River Hydro  LLC,22.886,U.S. Energy Information Administration,15.24
USA,United States of America,Deerfield 5,17.5,42.6912,-72.9561,Hydro,,,,1974.0,Great River Hydro  LLC,52.161,U.S. Energy Information Administration,58.04
USA,United States of America,Deferiet,12.0,44.0381,-75.6806,Hydro,,,,1925.0,Erie Boulevard Hydropower LP,70.225,U.S. Energy Information Administration,55.09
USA,United States of America,Degray,68.0,34.2119,-93.111,Hydro,,,,1972.0,USCE -Vickburg District,122.691,U.S. Energy Information Administration,187.3
USA,United States of America,Dells,12.3,44.8281,-91.5111,Hydro,,,,1923.764228,Northern States Power Co - Minnesota,61.029,U.S. Energy Information Administration,62.67
USA,United States of America,Delta Wind Farm,1.9,64.0139,-145.5967,Wind,,,,2010.842105,Alaska Environmental Power,3.97,U.S. Energy Information Administration,4.77
USA,United States of America,Deming Solar Energy Center,9.0,32.1658,-107.7506,Solar,,,,2011.888889,PNM Resources,18.781,U.S. Energy Information Administration,18.9
